Days_Since_Refill,Opening_Stock,Prev_Closing,HSD1_Sold,Total_Sold,Target
0,7382,7382.0,2055.0,5484.0,1
1,12000,1898.0,2250.0,6126.0,0
0,5874,5874.0,2031.0,5502.0,1
1,12000,372.0,1956.0,5003.0,0
2,6997,6997.0,1901.0,4763.0,0
0,2234,2234.0,1874.0,4884.0,1
1,12000,0.0,2046.0,5627.0,0
0,6373,6373.0,2016.0,5557.0,1
1,12000,816.0,2346.0,6225.0,0
0,5775,5775.0,2162.0,5723.0,1
1,12000,52.0,2111.0,5220.0,0
0,6780,6780.0,2042.0,5248.0,1
1,12000,1532.0,1959.0,4916.0,0
2,7084,7084.0,1857.0,4979.0,0
0,2105,2105.0,2124.0,5887.0,1
1,12000,0.0,2387.0,6454.0,0
0,5546,5546.0,2274.0,5551.0,1
1,12000,0.0,1955.0,4812.0,0
2,7188,7188.0,1796.0,5004.0,0
0,2184,2184.0,1881.0,5118.0,1
1,12000,0.0,1856.0,4878.0,0
0,7122,7122.0,2237.0,5845.0,1
1,12000,1277.0,2429.0,6592.0,0
0,5408,5408.0,2226.0,6013.0,1
1,12000,0.0,1877.0,5231.0,0
0,6769,6769.0,1825.0,4893.0,1
1,12000,1876.0,1749.0,4664.0,0
2,7336,7336.0,1744.0,4803.0,0
0,2533,2533.0,2029.0,5711.0,1
1,12000,0.0,2792.0,6964.0,0
0,5036,5036.0,2346.0,6385.0,1
1,12000,0.0,1858.0,5303.0,0
0,6697,6697.0,2008.0,5010.0,1
1,12000,1687.0,1855.0,4976.0,0
0,7024,7024.0,2346.0,5732.0,1
1,12000,1292.0,2463.0,6321.0,0
0,5679,5679.0,2092.0,5871.0,1
1,12000,0.0,2712.0,6641.0,0
0,5359,5359.0,1812.0,4823.0,1
1,12000,536.0,2071.0,5106.0,0
0,6894,6894.0,1918.0,5150.0,1
1,12000,1744.0,1821.0,5010.0,0
0,6990,6990.0,2483.0,6251.0,1
1,12000,739.0,2612.0,7255.0,0
0,4745,4745.0,2546.0,6331.0,1
1,12000,0.0,1888.0,4719.0,0
0,7281,7281.0,2218.0,5527.0,1
1,12000,1754.0,2279.0,5576.0,0
0,6424,6424.0,2028.0,5589.0,1
1,12000,835.0,1850.0,5119.0,0
0,6881,6881.0,2438.0,6819.0,1
1,12000,62.0,2510.0,6160.0,0
0,5840,5840.0,1770.0,4839.0,1
1,12000,1001.0,1835.0,5230.0,0
0,6770,6770.0,1988.0,5085.0,1
1,12000,1685.0,2063.0,5144.0,0
0,6856,6856.0,2143.0,5447.0,1
1,12000,1409.0,2494.0,6733.0,0
0,5267,5267.0,2360.0,5964.0,1
1,12000,0.0,1742.0,4270.0,0
2,7730,7730.0,2243.0,5597.0,0
0,2133,2133.0,2063.0,5207.0,1
1,12000,0.0,1995.0,5345.0,0
0,6655,6655.0,2096.0,5455.0,1
1,12000,1200.0,2536.0,6207.0,0
0,5793,5793.0,2281.0,6152.0,1
1,12000,0.0,1610.0,4349.0,0
2,7651,7651.0,2021.0,4946.0,0
0,2705,2705.0,1848.0,4657.0,1
1,12000,0.0,1856.0,5237.0,0
0,6763,6763.0,2101.0,5959.0,1
1,12000,804.0,2565.0,6879.0,0
0,5121,5121.0,2038.0,5778.0,1
1,12000,0.0,1894.0,5167.0,0
0,6833,6833.0,2024.0,5419.0,1
1,12000,1414.0,1806.0,4671.0,0
2,7329,7329.0,1785.0,4874.0,0
0,2455,2455.0,2025.0,5296.0,1
1,12000,0.0,2394.0,5861.0,0
0,6139,6139.0,2365.0,6141.0,1
1,12000,0.0,1946.0,5049.0,0
0,6951,6951.0,2170.0,5540.0,1
1,12000,1411.0,1867.0,5250.0,0
0,6750,6750.0,1975.0,5366.0,1
1,12000,1384.0,2144.0,5474.0,0
0,6526,6526.0,2736.0,7216.0,1
1,12000,0.0,2438.0,6085.0,0
0,5915,5915.0,1741.0,4560.0,1
1,12000,1355.0,1633.0,4560.0,0
2,7440,7440.0,2014.0,5225.0,0
0,2215,2215.0,2386.0,5865.0,1
1,12000,0.0,2198.0,5490.0,0
0,6510,6510.0,2207.0,6028.0,1
1,12000,482.0,2418.0,6581.0,0
0,5419,5419.0,1838.0,4773.0,1
1,12000,646.0,1755.0,4590.0,0
2,7410,7410.0,1653.0,4669.0,0
0,2741,2741.0,1672.0,4508.0,1
1,12000,0.0,1616.0,4435.0,0
2,7565,7565.0,1783.0,4991.0,0
0,2574,2574.0,1874.0,4766.0,1
1,12000,0.0,1466.0,4169.0,0
2,7831,7831.0,1588.0,3957.0,0
0,3874,3874.0,1420.0,3788.0,1
1,12000,86.0,1715.0,4247.0,0
2,7753,7753.0,1647.0,4412.0,0
0,3341,3341.0,2072.0,5058.0,1
1,12000,0.0,1926.0,4766.0,0
2,7234,7234.0,1657.0,4447.0,0
0,2787,2787.0,1555.0,4038.0,1
1,12000,0.0,1511.0,3848.0,0
2,8152,8152.0,1563.0,4222.0,0
0,3930,3930.0,1752.0,4511.0,1
1,12000,0.0,1941.0,4755.0,0
2,7245,7245.0,1851.0,5006.0,0
0,2239,2239.0,1644.0,4085.0,1
1,12000,0.0,1655.0,4219.0,0
2,7781,7781.0,1555.0,4012.0,0
0,3769,3769.0,1949.0,4787.0,1
1,12000,0.0,1961.0,4799.0,0
2,7201,7201.0,1683.0,4430.0,0
0,2771,2771.0,2011.0,5188.0,1
1,12000,0.0,1370.0,3855.0,0
2,8145,8145.0,1770.0,4804.0,0
0,3341,3341.0,1584.0,4235.0,1
1,12000,0.0,1662.0,4095.0,0
2,7905,7905.0,1810.0,4746.0,0
0,3159,3159.0,1918.0,5267.0,1
1,12000,0.0,1896.0,4909.0,0
2,7091,7091.0,1551.0,3983.0,0
0,3108,3108.0,1531.0,4211.0,1
1,12000,0.0,1636.0,4070.0,0
2,7930,7930.0,1614.0,4352.0,0
0,3578,3578.0,1743.0,4339.0,1
1,12000,0.0,2117.0,5742.0,0
0,6258,6258.0,2010.0,5011.0,1
1,12000,1247.0,1424.0,3872.0,0
2,8128,8128.0,1578.0,4100.0,0
0,4028,4028.0,1687.0,4643.0,1
1,12000,0.0,1545.0,4294.0,0
2,7706,7706.0,1739.0,4700.0,0
0,3006,3006.0,1970.0,5439.0,1
1,12000,0.0,1706.0,4747.0,0
2,7253,7253.0,1517.0,3767.0,0
0,3486,3486.0,1797.0,4402.0,1
1,12000,0.0,1438.0,3972.0,0
2,8028,8028.0,1592.0,4209.0,0
0,3819,3819.0,1535.0,4051.0,1
1,12000,0.0,1751.0,4790.0,0
2,7210,7210.0,1773.0,4842.0,0
0,2368,2368.0,1522.0,3776.0,1
1,12000,0.0,1570.0,3831.0,0
2,8169,8169.0,1587.0,4264.0,0
0,3905,3905.0,1488.0,3997.0,1
1,12000,0.0,1856.0,4625.0,0
2,7375,7375.0,1963.0,5088.0,0
0,2287,2287.0,1771.0,4604.0,1
1,12000,0.0,1357.0,3678.0,0
2,8322,8322.0,1606.0,4299.0,0
0,4023,4023.0,1551.0,3838.0,1
1,12000,185.0,1843.0,4647.0,0
2,7353,7353.0,1584.0,3963.0,0
0,3390,3390.0,2109.0,5599.0,1
1,12000,0.0,2054.0,5774.0,0
2,6226,6226.0,1619.0,4213.0,0
0,2013,2013.0,1540.0,4210.0,1
1,12000,0.0,1608.0,4208.0,0
2,7792,7792.0,1385.0,3697.0,0
0,4095,4095.0,1642.0,4044.0,1
1,12000,51.0,1980.0,5541.0,0
0,6459,6459.0,1627.0,4510.0,1
1,12000,1949.0,1573.0,4013.0,0
2,7987,7987.0,1574.0,4414.0,0
0,3573,3573.0,1600.0,4261.0,1
1,12000,0.0,1583.0,4192.0,0
2,7808,7808.0,1724.0,4572.0,0
0,3236,3236.0,2118.0,5337.0,1
1,12000,0.0,2181.0,5727.0,0
2,6273,6273.0,1493.0,4098.0,0
0,2175,2175.0,1548.0,4179.0,1
1,12000,0.0,1346.0,3554.0,0
2,8446,8446.0,1851.0,4571.0,0
0,3875,3875.0,1766.0,4361.0,1
1,12000,0.0,2293.0,5855.0,0
0,6145,6145.0,1962.0,4975.0,1
1,12000,1170.0,1533.0,3992.0,0
2,8008,8008.0,1440.0,3594.0,0
0,4414,4414.0,1506.0,3866.0,1
1,12000,548.0,1861.0,4631.0,0
2,7369,7369.0,2180.0,5355.0,0
0,2014,2014.0,2559.0,6364.0,1
1,12000,0.0,1937.0,5417.0,0
0,6583,6583.0,1829.0,4767.0,1
1,12000,1816.0,1700.0,4169.0,0
2,7831,7831.0,1754.0,4740.0,0
0,3091,3091.0,1791.0,4910.0,1
1,12000,0.0,1992.0,5503.0,0
0,6497,6497.0,2200.0,6268.0,1
1,12000,229.0,2237.0,5987.0,0
0,6013,6013.0,1584.0,4019.0,1
1,12000,1994.0,1923.0,4924.0,0
2,7076,7076.0,1871.0,4932.0,0
0,2144,2144.0,1649.0,4359.0,1
1,12000,0.0,2079.0,5222.0,0
0,6778,6778.0,2312.0,5973.0,1
1,12000,805.0,2380.0,5853.0,0
0,6147,6147.0,1910.0,4840.0,1
1,12000,1307.0,1926.0,5005.0,0
2,6995,6995.0,1584.0,4237.0,0
0,2758,2758.0,2136.0,5516.0,1
1,12000,0.0,2101.0,5133.0,0
0,6867,6867.0,1966.0,5519.0,1
1,12000,1348.0,1960.0,4923.0,0
2,7077,7077.0,1488.0,4205.0,0
0,2872,2872.0,1836.0,4574.0,1
1,12000,0.0,1671.0,4643.0,0
2,7357,7357.0,1725.0,4792.0,0
0,2565,2565.0,1764.0,4909.0,1
1,12000,0.0,2406.0,6140.0,0
0,5860,5860.0,2772.0,7034.0,1
1,12000,0.0,1880.0,5082.0,0
0,6918,6918.0,1949.0,5113.0,1
1,12000,1805.0,2164.0,5398.0,0
0,6602,6602.0,2318.0,5830.0,1
1,12000,772.0,2284.0,6280.0,0
0,5720,5720.0,2551.0,6973.0,1
1,12000,0.0,2386.0,6694.0,0
0,5306,5306.0,2155.0,5422.0,1
1,12000,0.0,1941.0,5525.0,0
0,6475,6475.0,1763.0,4569.0,1
1,12000,1906.0,1954.0,5573.0,0
0,6427,6427.0,2322.0,6035.0,1
1,12000,392.0,2533.0,7194.0,0
0,4806,4806.0,2725.0,7190.0,1
1,12000,0.0,1992.0,5320.0,0
0,6680,6680.0,1914.0,4997.0,1
1,12000,1683.0,2316.0,5721.0,0
0,6279,6279.0,2014.0,5096.0,1
1,12000,1183.0,2128.0,6039.0,0
0,5961,5961.0,2531.0,7048.0,1
1,12000,0.0,2656.0,6882.0,0
0,5118,5118.0,2221.0,5748.0,1
1,12000,0.0,1923.0,5321.0,0
0,6679,6679.0,2146.0,5255.0,1
1,12000,1424.0,2065.0,5740.0,0
0,6260,6260.0,2419.0,6332.0,1
1,12000,0.0,2308.0,6276.0,0
0,5724,5724.0,2484.0,6496.0,1
1,12000,0.0,1822.0,4824.0,0
0,7176,7176.0,2109.0,5662.0,1
1,12000,1514.0,2153.0,5277.0,0
0,6723,6723.0,2019.0,5711.0,1
1,12000,1012.0,2034.0,5702.0,0
0,6298,6298.0,2369.0,6584.0,1
1,12000,0.0,2302.0,6009.0,0
0,5991,5991.0,2069.0,5257.0,1
1,12000,734.0,2109.0,5472.0,0
0,6528,6528.0,2055.0,5256.0,1
1,12000,1272.0,2004.0,5676.0,0
0,6324,6324.0,2258.0,5884.0,1
1,12000,440.0,2438.0,6527.0,0
0,5473,5473.0,2391.0,6213.0,1
1,12000,0.0,2051.0,5357.0,0
0,6643,6643.0,1970.0,5181.0,1
1,12000,1462.0,1769.0,4921.0,0
0,7079,7079.0,2133.0,5826.0,1
1,12000,1253.0,2433.0,6031.0,0
0,5969,5969.0,2344.0,6578.0,1
1,12000,0.0,2365.0,6621.0,0
0,5379,5379.0,1940.0,5362.0,1
1,12000,17.0,2061.0,5489.0,0
0,6511,6511.0,1897.0,4758.0,1
1,12000,1753.0,2251.0,5667.0,0
0,6333,6333.0,2205.0,5788.0,1
1,12000,545.0,2487.0,7004.0,0
0,4996,4996.0,2540.0,6618.0,1
1,12000,0.0,1975.0,5213.0,0
0,6787,6787.0,1993.0,5506.0,1
1,12000,1281.0,2109.0,5259.0,0
0,6741,6741.0,1853.0,5153.0,1
1,12000,1588.0,2006.0,5233.0,0
0,6767,6767.0,2560.0,6406.0,1
1,12000,361.0,1888.0,5296.0,0
2,6704,6704.0,1592.0,4263.0,0
0,2441,2441.0,2052.0,5140.0,1
1,12000,0.0,1867.0,4936.0,0
2,7064,7064.0,1871.0,4869.0,0
0,2195,2195.0,2083.0,5370.0,1
1,12000,0.0,2567.0,6542.0,0
0,5458,5458.0,1940.0,5333.0,1
1,12000,125.0,1556.0,4321.0,0
2,7679,7679.0,1852.0,4902.0,0
0,2777,2777.0,1566.0,4389.0,1
1,12000,0.0,1995.0,4950.0,0
0,7050,7050.0,2026.0,5716.0,1
1,12000,1334.0,2079.0,5844.0,0
0,6156,6156.0,2164.0,5563.0,1
1,12000,593.0,1764.0,4697.0,0
2,7303,7303.0,1970.0,4926.0,0
0,2377,2377.0,1674.0,4618.0,1
1,12000,0.0,1750.0,4537.0,0
0,7463,7463.0,2115.0,5762.0,1
1,12000,1701.0,2103.0,5577.0,0
0,6423,6423.0,2066.0,5668.0,1
1,12000,755.0,1653.0,4359.0,0
2,7641,7641.0,1763.0,4325.0,0
0,3316,3316.0,1593.0,4390.0,1
1,12000,0.0,2000.0,5364.0,0
0,6636,6636.0,1934.0,5408.0,1
1,12000,1228.0,2251.0,5946.0,0
0,6054,6054.0,2231.0,5965.0,1
1,12000,89.0,1749.0,4387.0,0
2,7613,7613.0,1892.0,4831.0,0
0,2782,2782.0,1857.0,4755.0,1
1,12000,0.0,1955.0,4811.0,0
0,7189,7189.0,1988.0,5264.0,1
1,12000,1925.0,2316.0,6174.0,0
0,5826,5826.0,2130.0,5865.0,1
1,12000,0.0,1668.0,4702.0,0
2,7298,7298.0,1749.0,4698.0,0
0,2600,2600.0,1679.0,4778.0,1
1,12000,0.0,2003.0,5210.0,0
0,6790,6790.0,1912.0,5263.0,1
1,12000,1527.0,2435.0,6389.0,0
0,5611,5611.0,2212.0,5708.0,1
1,12000,0.0,1592.0,4541.0,0
2,7459,7459.0,1943.0,5062.0,0
0,2397,2397.0,1830.0,4996.0,1
1,12000,0.0,1942.0,5187.0,0
0,6813,6813.0,1923.0,5306.0,1
1,12000,1507.0,2249.0,5961.0,0
0,6039,6039.0,2111.0,5791.0,1
1,12000,248.0,1726.0,4423.0,0
2,7577,7577.0,1759.0,4925.0,0
0,2652,2652.0,1660.0,4630.0,1
1,12000,0.0,1678.0,4735.0,0
2,7265,7265.0,1761.0,4816.0,0
0,2449,2449.0,2104.0,5808.0,1
1,12000,0.0,1916.0,5375.0,0
0,6625,6625.0,1938.0,4795.0,1
1,12000,1830.0,2053.0,5070.0,0
0,6930,6930.0,1872.0,5002.0,1
1,12000,1928.0,1844.0,4861.0,0
0,7139,7139.0,2345.0,5740.0,1
1,12000,1399.0,2608.0,6370.0,0
0,5630,5630.0,2355.0,5798.0,1
1,12000,0.0,1838.0,4777.0,0
2,7223,7223.0,1852.0,4863.0,0
0,2360,2360.0,1659.0,4733.0,1
1,12000,0.0,1687.0,4394.0,0
2,7606,7606.0,1936.0,5302.0,0
0,2304,2304.0,2274.0,6147.0,1
1,12000,0.0,2343.0,5840.0,0
0,6160,6160.0,1554.0,4409.0,1
1,12000,1751.0,2070.0,5381.0,0
0,6619,6619.0,1761.0,4695.0,1
1,12000,1924.0,2005.0,5095.0,0
0,6905,6905.0,1973.0,4955.0,1
1,12000,1950.0,2557.0,6264.0,0
0,5736,5736.0,2067.0,5610.0,1
1,12000,126.0,1496.0,3686.0,0
2,8314,8314.0,1886.0,4620.0,0
0,3694,3694.0,1745.0,4747.0,1
1,12000,0.0,2051.0,5402.0,0
0,6598,6598.0,2241.0,5753.0,1
1,12000,845.0,2217.0,5799.0,0
0,6201,6201.0,2358.0,6028.0,1
1,12000,173.0,1764.0,4582.0,0
2,7418,7418.0,1710.0,4629.0,0
0,2789,2789.0,1781.0,4991.0,1
1,12000,0.0,2086.0,5498.0,0
0,6502,6502.0,2070.0,5459.0,1
1,12000,1043.0,2342.0,6571.0,0
0,5429,5429.0,2375.0,6613.0,1
1,12000,0.0,2069.0,5207.0,0
0,6793,6793.0,2137.0,5322.0,1
1,12000,1471.0,2194.0,5374.0,0
0,6626,6626.0,2158.0,5434.0,1
1,12000,1192.0,2237.0,5733.0,0
0,6267,6267.0,2380.0,6355.0,1
1,12000,0.0,2431.0,6571.0,0
0,5429,5429.0,1605.0,4253.0,1
1,12000,1176.0,1873.0,5027.0,0
2,6973,6973.0,1827.0,4643.0,0
0,2330,2330.0,2211.0,5643.0,1
1,12000,0.0,2329.0,6112.0,0
0,5888,5888.0,2860.12,7276.0,1
1,12000,0.0,2447.0,6323.0,0
0,5677,5677.0,1897.0,5229.0,1
1,12000,448.0,1721.0,4856.0,0
2,7144,7144.0,1638.0,4561.0,0
0,2583,2583.0,2099.0,5652.0,1
1,12000,0.0,2405.0,5878.0,0
0,6122,6122.0,2626.0,6535.0,1
1,12000,0.0,2677.0,6845.0,0
0,5155,5155.0,1792.0,4456.0,1
1,12000,699.0,2005.0,5027.0,0
2,6973,6973.0,1786.0,4760.0,0
0,2213,2213.0,1895.0,5303.0,1
1,12000,0.0,2221.0,5698.0,0
0,6302,6302.0,2397.0,6766.0,1
1,12000,0.0,2477.0,6682.0,0
0,5318,5318.0,2007.0,4985.0,1
1,12000,333.0,1990.0,5217.0,0
0,6783,6783.0,1902.0,5325.0,1
1,12000,1458.0,2375.0,5832.0,0
0,6168,6168.0,1980.0,5547.0,1
1,12000,621.0,2444.0,6606.0,0
0,5394,5394.0,2117.0,5419.0,1
1,12000,0.0,1914.0,4732.0,0
2,7268,7268.0,1783.0,4830.0,0
0,2438,2438.0,1726.0,4695.0,1
1,12000,0.0,2206.0,5443.0,0
0,6557,6557.0,2252.0,5850.0,1
1,12000,707.0,2494.0,6950.0,0
0,5050,5050.0,2518.0,6338.0,1
1,12000,0.0,1697.0,4240.0,0
2,7760,7760.0,2071.0,5341.0,0
0,2419,2419.0,1952.0,5392.0,1
1,12000,0.0,2063.0,5250.0,0
0,6750,6750.0,2358.0,5766.0,1
1,12000,984.0,2544.0,7182.0,0
0,4818,4818.0,2356.0,6650.0,1
1,12000,0.0,1927.0,5186.0,0
0,6814,6814.0,1949.0,5261.0,1
1,12000,1553.0,2027.0,5333.0,0
0,6667,6667.0,1825.0,5154.0,1
1,12000,1513.0,2342.0,5796.0,0
0,6204,6204.0,2550.0,6695.0,1
1,12000,0.0,2000.0,5466.0,0
0,6534,6534.0,1919.0,4749.0,1
1,12000,1785.0,1913.0,5297.0,0
0,6703,6703.0,1797.0,4762.0,1
1,12000,1941.0,2008.0,5310.0,0
0,6690,6690.0,2216.0,5617.0,1
1,12000,1073.0,2503.0,6656.0,0
0,5344,5344.0,2074.0,5778.0,1
1,12000,0.0,1942.0,5108.0,0
0,6892,6892.0,2073.0,5842.0,1
1,12000,1050.0,1968.0,5310.0,0
0,6690,6690.0,2059.0,5198.0,1
1,12000,1492.0,2411.0,5981.0,0
0,6019,6019.0,2817.0,7094.0,1
1,12000,0.0,2352.0,5939.0,0
0,6061,6061.0,2402.0,5915.0,1
1,12000,146.0,1848.0,5027.0,0
0,6973,6973.0,2021.0,5558.0,1
1,12000,1415.0,2180.0,5599.0,0
0,6401,6401.0,2571.0,6672.0,1
1,12000,0.0,2325.0,6490.0,0
0,5510,5510.0,2121.0,5997.0,1
1,12000,0.0,1858.0,5255.0,0
0,6745,6745.0,2088.0,5435.0,1
1,12000,1310.0,2056.0,5297.0,0
0,6703,6703.0,2099.0,5347.0,1
1,12000,1356.0,2040.0,5809.0,0
0,6191,6191.0,2724.0,6734.0,1
1,12000,0.0,2444.0,6408.0,0
0,5592,5592.0,1971.0,5236.0,1
1,12000,356.0,1941.0,4854.0,0
0,7146,7146.0,2062.0,5466.0,1
1,12000,1680.0,2093.0,5126.0,0
2,6874,6874.0,1810.0,4426.0,0
0,2448,2448.0,2212.0,5677.0,1
1,12000,0.0,1962.0,4919.0,0
2,7081,7081.0,1467.0,3958.0,0
0,3123,3123.0,1682.0,4201.0,1
1,12000,0.0,1724.0,4493.0,0
2,7507,7507.0,1500.0,3929.0,0
0,3578,3578.0,1749.0,4613.0,1
1,12000,0.0,2318.0,5799.0,0
0,6201,6201.0,2007.0,5171.0,1
1,12000,1030.0,1578.0,3979.0,0
2,8021,8021.0,1765.0,4482.0,0
0,3539,3539.0,1571.0,4077.0,1
1,12000,0.0,1746.0,4661.0,0
2,7339,7339.0,1755.0,4493.0,0
0,2846,2846.0,2113.0,5233.0,1
1,12000,0.0,1871.0,5224.0,0
2,6776,6776.0,1544.0,3874.0,0
0,2902,2902.0,1353.0,3739.0,1
1,12000,0.0,1602.0,4274.0,0
2,7726,7726.0,1665.0,4152.0,0
0,3574,3574.0,1871.0,5337.0,1
1,12000,0.0,2098.0,5488.0,0
0,6512,6512.0,1915.0,5149.0,1
1,12000,1363.0,1798.0,4543.0,0
2,7457,7457.0,1720.0,4306.0,0
0,3151,3151.0,1617.0,4492.0,1
1,12000,0.0,1743.0,4599.0,0
2,7401,7401.0,1838.0,4804.0,0
0,2597,2597.0,2106.0,5329.0,1
1,12000,0.0,1977.0,5299.0,0
2,6701,6701.0,1312.76,3597.0,0
0,3104,3104.0,1745.0,4535.0,1
1,12000,0.0,1548.0,3899.0,0
2,8101,8101.0,1681.0,4563.0,0
0,3538,3538.0,1633.0,4477.0,1
1,12000,0.0,1824.0,4856.0,0
2,7144,7144.0,1939.0,5140.0,0
0,2004,2004.0,1554.0,4015.0,1
1,12000,0.0,1514.0,4022.0,0
2,7978,7978.0,1830.0,4502.0,0
0,3476,3476.0,1714.0,4346.0,1
1,12000,0.0,1916.0,4733.0,0
0,7267,7267.0,2280.0,5570.0,1
1,12000,1697.0,1767.0,4313.0,0
2,7687,7687.0,1420.0,3716.0,0
0,3971,3971.0,1671.0,4108.0,1
1,12000,0.0,1480.0,3871.0,0
2,8129,8129.0,1745.0,4922.0,0
0,3207,3207.0,1972.0,4899.0,1
1,12000,0.0,2267.0,5957.0,0
0,6043,6043.0,2106.0,5435.0,1
1,12000,608.0,1531.0,4240.0,0
2,7760,7760.0,1495.0,4169.0,0
0,3591,3591.0,1457.0,3728.0,1
1,12000,0.0,1641.0,4663.0,0
2,7337,7337.0,1980.0,5147.0,0
0,2190,2190.0,2192.0,5361.0,1
1,12000,0.0,1794.0,5115.0,0
2,6885,6885.0,1544.0,4160.0,0
0,2725,2725.0,1371.0,3822.0,1
1,12000,0.0,1329.0,3752.0,0
2,8248,8248.0,1792.0,4396.0,0
0,3852,3852.0,2042.0,5342.0,1
1,12000,0.0,2319.0,5795.0,0
0,6205,6205.0,1710.0,4764.0,1
1,12000,1441.0,1465.0,4119.0,0
2,7881,7881.0,1463.0,4168.0,0
0,3713,3713.0,1472.0,4159.0,1
1,12000,0.0,1755.0,4555.0,0
2,7445,7445.0,1493.0,3914.0,0
0,3531,3531.0,2149.0,5720.0,1
1,12000,0.0,2201.0,5399.0,0
2,6601,6601.0,1571.0,4005.0,0
0,2596,2596.0,1581.0,4345.0,1
1,12000,0.0,1377.0,3831.0,0
2,8169,8169.0,1620.0,4364.0,0
0,3805,3805.0,1909.0,4915.0,1
1,12000,0.0,1944.0,5037.0,0
0,6963,6963.0,2026.0,5371.0,1
1,12000,1592.0,1312.76,3684.0,0
2,8316,8316.0,1412.0,3841.0,0
0,4475,4475.0,1512.0,3786.0,1
1,12000,689.0,1486.0,3998.0,0
2,8002,8002.0,1922.0,4951.0,0
0,3051,3051.0,1852.0,5152.0,1
1,12000,0.0,1971.0,5101.0,0
2,6899,6899.0,1524.0,4187.0,0
0,2712,2712.0,1480.0,3678.0,1
1,12000,0.0,1887.0,5142.0,0
2,6858,6858.0,1692.0,4404.0,0
0,2454,2454.0,1745.0,4284.0,1
1,12000,0.0,2407.0,6523.0,0
0,5477,5477.0,2276.0,5861.0,1
1,12000,0.0,1696.0,4785.0,0
2,7215,7215.0,1551.0,4297.0,0
0,2918,2918.0,1616.0,4522.0,1
1,12000,0.0,2247.0,5666.0,0
0,6334,6334.0,2125.0,5728.0,1
1,12000,606.0,2148.0,6112.0,0
0,5888,5888.0,2184.0,5644.0,1
1,12000,244.0,1705.0,4674.0,0
2,7326,7326.0,1948.0,4905.0,0
0,2421,2421.0,1720.0,4395.0,1
1,12000,0.0,2035.0,5189.0,0
0,6811,6811.0,2281.0,5811.0,1
1,12000,1000.0,2306.0,6063.0,0
0,5937,5937.0,2169.0,5547.0,1
1,12000,390.0,1743.0,4263.0,0
2,7737,7737.0,1753.0,4908.0,0
0,2829,2829.0,1762.0,4549.0,1
1,12000,0.0,2136.0,5303.0,0
0,6697,6697.0,1929.0,5462.0,1
1,12000,1235.0,2536.0,6505.0,0
0,5495,5495.0,2288.0,5601.0,1
1,12000,0.0,1667.0,4519.0,0
2,7481,7481.0,1508.0,4308.0,0
0,3173,3173.0,1769.0,4860.0,1
1,12000,0.0,1857.0,4830.0,0
0,7170,7170.0,2087.0,5223.0,1
1,12000,1947.0,2550.0,6486.0,0
0,5514,5514.0,2239.0,5792.0,1
1,12000,0.0,1894.0,5405.0,0
0,6595,6595.0,2137.0,5301.0,1
1,12000,1294.0,2132.0,5272.0,0
0,6728,6728.0,2077.0,5595.0,1
1,12000,1133.0,1861.0,5316.0,0
0,6684,6684.0,2730.0,6947.0,1
1,12000,0.0,2689.0,6846.0,0
0,5154,5154.0,1992.0,5082.0,1
1,12000,72.0,2182.0,5737.0,0
0,6263,6263.0,2180.0,5503.0,1
1,12000,760.0,2338.0,6115.0,0
0,5885,5885.0,2722.0,6677.0,1
1,12000,0.0,2805.0,6927.0,0
0,5073,5073.0,2484.0,6236.0,1
1,12000,0.0,1867.0,5117.0,0
0,6883,6883.0,2094.0,5484.0,1
1,12000,1399.0,2155.0,5355.0,0
0,6645,6645.0,2184.0,5413.0,1
1,12000,1232.0,2196.0,5962.0,0
0,6038,6038.0,2774.0,7471.0,1
1,12000,0.0,2777.0,6892.0,0
0,5108,5108.0,2280.0,6110.0,1
1,12000,0.0,2060.0,5495.0,0
0,6505,6505.0,2158.0,5469.0,1
1,12000,1036.0,2045.0,5434.0,0
0,6566,6566.0,2519.0,6579.0,1
1,12000,0.0,2448.0,6601.0,0
0,5399,5399.0,2647.0,6723.0,1
1,12000,0.0,2053.0,5321.0,0
0,6679,6679.0,2157.0,5526.0,1
1,12000,1153.0,2272.0,5820.0,0
0,6180,6180.0,1896.0,5340.0,1
1,12000,840.0,2309.0,6256.0,0
0,5744,5744.0,2627.0,6739.0,1
1,12000,0.0,2347.0,6319.0,0
0,5681,5681.0,2066.0,5358.0,1
1,12000,323.0,1812.0,5105.0,0
0,6895,6895.0,2151.0,6090.0,1
1,12000,805.0,1965.0,5478.0,0
0,6522,6522.0,2219.0,5738.0,1
1,12000,784.0,2667.0,7098.0,0
0,4902,4902.0,2692.0,7040.0,1
1,12000,0.0,2092.0,5288.0,0
0,6712,6712.0,2024.0,5004.0,1
1,12000,1708.0,1874.0,4881.0,0
0,7119,7119.0,2156.0,5824.0,1
1,12000,1295.0,2555.0,6509.0,0
0,5491,5491.0,2789.0,6908.0,1
1,12000,0.0,2288.0,6038.0,0
0,5962,5962.0,1913.0,5325.0,1
1,12000,637.0,2007.0,5262.0,0
0,6738,6738.0,2049.0,5135.0,1
1,12000,1603.0,2146.0,5429.0,0
0,6571,6571.0,2255.0,6195.0,1
1,12000,376.0,2521.0,6903.0,0
0,5097,5097.0,2737.0,6784.0,1
1,12000,0.0,1827.0,5072.0,0
0,6928,6928.0,2376.0,5837.0,1
1,12000,1091.0,1882.0,5141.0,0
