Date,Day,Opening_Stock,MS_Sold,HSD1_Sold,HSD2_Sold,HSD3_Sold,Total_Sold,Closing_Stock,Cash,Online,Card,Dip,Refill_Required,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Is_Weekend,Day_Num,Target,Stock_Ratio,Rolling_7d_Sales,Rolling_3d_Sales,Prev_Closing,Prev_Total_Sold,Days_Since_Refill,Is_Festival_Month,Is_Monsoon_Month,Is_Summer_Month
2015-03-31,Tuesday,12000,530,1869.0,1465.0,1100.0,4964.0,7036,206912,168927,113501,58,No,2015,3,1,90,14,1,0,1,0,0.5863,5429.0,5269.0,1158.0,5060.0,1,0,0,1
2015-04-01,Wednesday,7036,564,1841.0,1446.0,669.0,4520.0,2516,210169,136868,83853,20,No,2015,4,2,91,14,2,0,2,0,0.2097,5412.0,4848.0,7036.0,4964.0,2,0,0,1
2015-04-02,Thursday,2516,663,1861.0,1465.0,1058.0,5047.0,0,211096,147293,117904,1,Yes,2015,4,3,92,14,2,0,3,1,0.0,5324.0,4844.0,2516.0,4520.0,0,0,0,1
2015-04-03,Friday,12000,694,1931.0,1482.0,1288.0,5395.0,6605,228821,172565,110389,55,No,2015,4,4,93,14,2,0,4,0,0.5504,5277.0,4987.0,0.0,5047.0,1,0,0,1
2015-04-04,Saturday,6605,824,2203.0,1728.0,1232.0,5987.0,618,278758,200372,137388,5,Yes,2015,4,5,94,14,2,1,5,1,0.0515,5251.0,5476.0,6605.0,5395.0,0,0,0,1
2015-04-05,Sunday,12000,720,2344.0,1756.0,1126.0,5946.0,6054,262985,191850,141216,50,No,2015,4,6,95,14,2,1,6,0,0.5045,5274.0,5776.0,618.0,5987.0,1,0,0,1
2015-04-06,Monday,6054,478,1676.0,1284.0,1049.0,4487.0,1567,202224,142130,94995,13,Yes,2015,4,0,96,15,2,0,0,1,0.1306,5192.0,5473.0,6054.0,5946.0,0,0,0,1
2015-04-07,Tuesday,12000,510,1769.0,1523.0,900.0,4702.0,7298,180969,161554,107204,60,No,2015,4,1,97,15,2,0,1,0,0.6082,5155.0,5045.0,1567.0,4487.0,1,0,0,1
2015-04-08,Wednesday,7298,459,1752.0,1314.0,1059.0,4584.0,2714,182437,154569,90990,22,No,2015,4,2,98,15,2,0,2,0,0.2262,5164.0,4591.0,7298.0,4702.0,2,0,0,1
2015-04-09,Thursday,2714,638,1804.0,1311.0,845.0,4598.0,0,187132,135969,114995,1,Yes,2015,4,3,99,15,2,0,3,1,0.0,5100.0,4628.0,2714.0,4584.0,0,0,0,1
2015-04-10,Friday,12000,709,2049.0,1597.0,752.0,5107.0,6893,230386,156860,95708,57,No,2015,4,4,100,15,2,0,4,0,0.5744,5059.0,4763.0,0.0,4598.0,1,0,0,1
2015-04-11,Saturday,6893,747,2155.0,1660.0,1573.0,6135.0,758,291195,175347,128741,6,Yes,2015,4,5,101,15,2,1,5,1,0.0632,5080.0,5280.0,6893.0,5107.0,0,0,0,1
2015-04-12,Sunday,12000,707,2024.0,1653.0,1349.0,5733.0,6267,263882,177864,114167,52,No,2015,4,6,102,15,2,1,6,0,0.5222,5049.0,5658.0,758.0,6135.0,1,0,0,1
2015-04-13,Monday,6267,560,1553.0,1186.0,1070.0,4369.0,1898,178455,122011,94659,15,Yes,2015,4,0,103,16,2,0,0,1,0.1582,5033.0,5412.0,6267.0,5733.0,0,0,0,1
2015-04-14,Tuesday,12000,668,1891.0,1526.0,1086.0,5171.0,6829,234075,169153,118319,56,No,2015,4,1,104,16,2,0,1,0,0.5691,5100.0,5091.0,1898.0,4369.0,1,0,0,1
2015-04-15,Wednesday,6829,508,1905.0,1408.0,938.0,4759.0,2070,199234,161816,92880,17,No,2015,4,2,105,16,2,0,2,0,0.1725,5125.0,4766.0,6829.0,5171.0,2,0,0,1
2015-04-16,Thursday,2070,578,1974.0,1482.0,1442.0,5476.0,0,248834,166602,130011,1,Yes,2015,4,3,106,16,2,0,3,1,0.0,5250.0,5135.0,2070.0,4759.0,0,0,0,1
2015-04-17,Friday,12000,582,2088.0,1645.0,1189.0,5504.0,6496,225179,156999,107405,54,No,2015,4,4,107,16,2,0,4,0,0.5413,5307.0,5246.0,0.0,5476.0,1,0,0,1
2015-04-18,Saturday,6496,828,2357.0,1841.0,1649.0,6733.0,0,288201,197547,165967,1,Yes,2015,4,5,108,16,2,1,5,1,0.0,5392.0,5904.0,6496.0,5504.0,0,0,0,1
2015-04-19,Sunday,12000,839,2362.0,2000.0,1086.0,6287.0,5713,267948,194303,136085,47,No,2015,4,6,109,16,2,1,6,0,0.4761,5471.0,6175.0,0.0,6733.0,1,0,0,1
2015-04-20,Monday,5713,535,1746.0,1554.0,877.0,4712.0,1001,204967,158322,118751,8,Yes,2015,4,0,110,17,2,0,0,1,0.0834,5520.0,5911.0,5713.0,6287.0,0,0,0,1
2015-04-21,Tuesday,12000,623,1805.0,1345.0,1045.0,4818.0,7182,191343,167576,111693,59,No,2015,4,1,111,17,2,0,1,0,0.5985,5470.0,5272.0,1001.0,4712.0,1,0,0,1
2015-04-22,Wednesday,7182,573,1678.0,1346.0,926.0,4523.0,2659,186973,145449,110951,22,No,2015,4,2,112,17,2,0,2,0,0.2216,5436.0,4684.0,7182.0,4818.0,2,0,0,1
2015-04-23,Thursday,2659,570,1693.0,1334.0,892.0,4489.0,0,199172,140926,95905,1,Yes,2015,4,3,113,17,2,0,3,1,0.0,5295.0,4610.0,2659.0,4523.0,0,0,0,1
2015-04-24,Friday,12000,590,2173.0,1637.0,1100.0,5500.0,6500,231695,168350,119676,54,No,2015,4,4,114,17,2,0,4,0,0.5417,5295.0,4837.0,0.0,4489.0,1,0,0,1
2015-04-25,Saturday,6500,691,2320.0,2026.0,1501.0,6538.0,0,278352,207675,134540,1,Yes,2015,4,5,115,17,2,1,5,1,0.0,5267.0,5509.0,6500.0,5500.0,0,0,0,1
2015-04-26,Sunday,12000,641,2153.0,1646.0,1538.0,5978.0,6022,262754,173494,137369,50,No,2015,4,6,116,17,2,1,6,0,0.5018,5223.0,6005.0,0.0,6538.0,1,0,0,1
2015-04-27,Monday,6022,518,1659.0,1374.0,947.0,4498.0,1524,178603,138021,101363,12,Yes,2015,4,0,117,18,2,0,0,1,0.127,5192.0,5671.0,6022.0,5978.0,0,0,0,1
2015-04-28,Tuesday,12000,566,1957.0,1443.0,913.0,4879.0,7121,212980,136825,84597,59,No,2015,4,1,118,18,2,0,1,0,0.5934,5201.0,5118.0,1524.0,4498.0,1,0,0,1
2015-04-29,Wednesday,7121,738,1973.0,1642.0,971.0,5324.0,1797,239435,143610,109503,14,Yes,2015,4,2,119,18,2,0,2,1,0.1498,5315.0,4900.0,7121.0,4879.0,0,0,0,1
2015-04-30,Thursday,12000,594,1607.0,1256.0,1110.0,4567.0,7433,174872,155905,86576,61,No,2015,4,3,120,18,2,0,3,0,0.6194,5326.0,4923.0,1797.0,5324.0,1,0,0,1
2015-05-01,Friday,7433,755,2063.0,1746.0,840.0,5404.0,2029,219849,149432,114458,16,No,2015,5,4,121,18,2,0,4,0,0.1691,5313.0,5098.0,7433.0,4567.0,2,0,0,1
2015-05-02,Saturday,2029,649,2381.0,1810.0,1198.0,6038.0,0,248101,212659,139037,1,Yes,2015,5,5,122,18,2,1,5,1,0.0,5241.0,5336.0,2029.0,5404.0,0,0,0,1
2015-05-03,Sunday,12000,743,2320.0,1859.0,983.0,5905.0,6095,266175,203201,136031,50,No,2015,5,6,123,18,2,1,6,0,0.5079,5231.0,5782.0,0.0,6038.0,1,0,0,1
2015-05-04,Monday,6095,567,1676.0,1531.0,890.0,4664.0,1431,180140,159387,114528,11,Yes,2015,5,0,124,19,2,0,0,1,0.1192,5254.0,5536.0,6095.0,5905.0,0,0,0,1
2015-05-05,Tuesday,12000,642,2004.0,1479.0,965.0,5090.0,6910,221696,152195,131153,57,No,2015,5,1,125,19,2,0,1,0,0.5758,5285.0,5220.0,1431.0,4664.0,1,0,0,1
2015-05-06,Wednesday,6910,600,1659.0,1539.0,904.0,4702.0,2208,190229,139975,87506,18,No,2015,5,2,126,19,2,0,2,0,0.184,5196.0,4819.0,6910.0,5090.0,2,0,0,1
2015-05-07,Thursday,2208,531,2008.0,1457.0,1253.0,5249.0,0,233308,158238,108533,1,Yes,2015,5,3,127,19,2,0,3,1,0.0,5293.0,5014.0,2208.0,4702.0,0,0,0,1
2015-05-08,Friday,12000,657,2381.0,1733.0,1105.0,5876.0,6124,237501,188811,120983,51,No,2015,5,4,128,19,2,0,4,0,0.5103,5361.0,5276.0,0.0,5249.0,1,0,0,1
2015-05-09,Saturday,6124,745,2484.0,1842.0,1649.0,6782.0,0,271690,222687,166558,1,Yes,2015,5,5,129,19,2,1,5,1,0.0,5467.0,5969.0,6124.0,5876.0,0,0,0,1
2015-05-10,Sunday,12000,690,2498.0,2024.0,1097.0,6309.0,5691,287957,227602,132349,47,No,2015,5,6,130,19,2,1,6,0,0.4742,5525.0,6322.0,0.0,6782.0,1,0,0,1
2015-05-11,Monday,5691,504,1687.0,1228.0,867.0,4286.0,1405,192910,126513,97286,11,Yes,2015,5,0,131,20,2,0,0,1,0.1171,5471.0,5792.0,5691.0,6309.0,0,0,0,1
2015-05-12,Tuesday,12000,735,2064.0,1703.0,783.0,5285.0,6715,221503,157575,102797,55,No,2015,5,1,132,20,2,0,1,0,0.5596,5498.0,5293.0,1405.0,4286.0,1,0,0,1
2015-05-13,Wednesday,6715,618,1974.0,1592.0,1398.0,5582.0,1133,256298,190107,136849,9,Yes,2015,5,2,133,20,2,0,2,1,0.0944,5624.0,5051.0,6715.0,5285.0,0,0,0,1
2015-05-14,Thursday,12000,645,1905.0,1458.0,933.0,4941.0,7059,216700,161474,113420,58,No,2015,5,3,134,20,2,0,3,0,0.5883,5580.0,5269.0,1133.0,5582.0,1,0,0,1
2015-05-15,Friday,7059,597,2031.0,1516.0,1004.0,5148.0,1911,230633,171779,100581,15,Yes,2015,5,4,135,20,2,0,4,1,0.1592,5476.0,5224.0,7059.0,4941.0,0,0,0,1
2015-05-16,Saturday,12000,836,2261.0,1908.0,1322.0,6327.0,5673,298437,186617,143154,47,No,2015,5,5,136,20,2,1,5,0,0.4728,5411.0,5472.0,1911.0,5148.0,1,0,0,1
2015-05-17,Sunday,5673,881,2640.0,1806.0,1158.0,6485.0,0,281462,196877,125900,1,Yes,2015,5,6,137,20,2,1,6,1,0.0,5436.0,5987.0,5673.0,6327.0,0,0,0,1
2015-05-18,Monday,12000,449,1737.0,1324.0,919.0,4429.0,7571,183497,147891,82507,63,No,2015,5,0,138,21,2,0,0,0,0.6309,5457.0,5747.0,0.0,6485.0,1,0,0,1
2015-05-19,Tuesday,7571,641,1669.0,1259.0,1069.0,4638.0,2933,195506,151958,113398,24,No,2015,5,1,139,21,2,0,1,0,0.2444,5364.0,5184.0,7571.0,4429.0,2,0,0,1
2015-05-20,Wednesday,2933,579,1700.0,1313.0,1071.0,4663.0,0,194391,143696,86416,1,Yes,2015,5,2,140,21,2,0,2,1,0.0,5233.0,4577.0,2933.0,4638.0,0,0,0,1
2015-05-21,Thursday,12000,460,1508.0,1309.0,695.0,3972.0,8028,174344,137900,92659,66,No,2015,5,3,141,21,2,0,3,0,0.669,5095.0,4424.0,0.0,4663.0,1,0,0,1
2015-05-22,Friday,8028,698,2029.0,1541.0,755.0,5023.0,3005,223595,162674,103322,25,No,2015,5,4,142,21,2,0,4,0,0.2504,5077.0,4553.0,8028.0,3972.0,2,0,0,1
2015-05-23,Saturday,3005,744,2553.0,1912.0,1135.0,6344.0,0,279907,189501,136816,1,Yes,2015,5,5,143,21,2,1,5,1,0.0,5079.0,5113.0,3005.0,5023.0,0,0,0,1
2015-05-24,Sunday,12000,775,2503.0,1979.0,902.0,6159.0,5841,281884,180392,115648,48,No,2015,5,6,144,21,2,1,6,0,0.4868,5033.0,5842.0,0.0,6344.0,1,0,0,1
2015-05-25,Monday,5841,639,1675.0,1520.0,891.0,4725.0,1116,205081,143782,86076,9,Yes,2015,5,0,145,22,2,0,0,1,0.093,5075.0,5743.0,5841.0,6159.0,0,0,0,1
2015-05-26,Tuesday,12000,566,1632.0,1249.0,793.0,4240.0,7760,187495,129255,89850,64,No,2015,5,1,146,22,2,0,1,0,0.6467,5018.0,5041.0,1116.0,4725.0,1,0,0,1
2015-05-27,Wednesday,7760,482,1887.0,1350.0,990.0,4709.0,3051,210731,160065,101496,25,No,2015,5,2,147,22,2,0,2,0,0.2542,5025.0,4558.0,7760.0,4240.0,2,0,0,1
2015-05-28,Thursday,3051,534,1963.0,1554.0,800.0,4851.0,0,201209,169319,96479,1,Yes,2015,5,3,148,22,2,0,3,1,0.0,5150.0,4600.0,3051.0,4709.0,0,0,0,1
2015-05-29,Friday,12000,688,2089.0,1715.0,825.0,5317.0,6683,216153,152528,95402,55,No,2015,5,4,149,22,2,0,4,0,0.5569,5192.0,4959.0,0.0,4851.0,1,0,0,1
2015-05-30,Saturday,6683,778,2512.0,1981.0,1370.0,6641.0,42,302666,200820,153020,1,Yes,2015,5,5,150,22,2,1,5,1,0.0035,5235.0,5603.0,6683.0,5317.0,0,0,0,1
2015-05-31,Sunday,12000,679,2174.0,1977.0,1163.0,5993.0,6007,267814,188690,110150,50,No,2015,5,6,151,22,2,1,6,0,0.5006,5211.0,5984.0,42.0,6641.0,1,0,0,1
2015-06-01,Monday,6007,433,1312.76,1106.0,724.0,3512.0,2495,147143,106827,60985,20,No,2015,6,0,152,23,2,0,0,0,0.2079,5038.0,5382.0,6007.0,5993.0,2,0,1,0
2015-06-02,Tuesday,2495,509,1480.0,1053.0,621.0,3663.0,0,148533,117937,82557,1,Yes,2015,6,1,153,23,2,0,1,1,0.0,4955.0,4389.0,2495.0,3512.0,0,0,1,0
2015-06-03,Wednesday,12000,490,1632.0,1375.0,786.0,4283.0,7717,191153,142273,83412,64,No,2015,6,2,154,23,2,0,2,0,0.6431,4894.0,3819.0,0.0,3663.0,1,0,1,0
2015-06-04,Thursday,7717,415,1429.0,1127.0,1103.0,4074.0,3643,156125,135376,80057,30,No,2015,6,3,155,23,2,0,3,0,0.3036,4783.0,4007.0,7717.0,4283.0,2,0,1,0
2015-06-05,Friday,3643,494,1676.0,1367.0,1118.0,4655.0,0,185273,154643,83315,1,Yes,2015,6,4,156,23,2,0,4,1,0.0,4689.0,4337.0,3643.0,4074.0,0,0,1,0
2015-06-06,Saturday,12000,692,1977.0,1782.0,1167.0,5618.0,6382,249003,166614,106107,53,No,2015,6,5,157,23,2,1,5,0,0.5318,4543.0,4782.0,0.0,4655.0,1,0,1,0
2015-06-07,Sunday,6382,568,1990.0,1543.0,975.0,5076.0,1306,200387,184695,124228,10,Yes,2015,6,6,158,23,2,1,6,1,0.1088,4412.0,5116.0,6382.0,5618.0,0,0,1,0
2015-06-08,Monday,12000,442,1604.0,1098.0,918.0,4062.0,7938,179263,130416,95977,66,No,2015,6,0,159,24,2,0,0,0,0.6615,4490.0,4919.0,1306.0,5076.0,1,0,1,0
2015-06-09,Tuesday,7938,524,1362.0,1031.0,901.0,3818.0,4120,160850,115615,93070,34,No,2015,6,1,160,24,2,0,1,0,0.3433,4512.0,4319.0,7938.0,4062.0,2,0,1,0
2015-06-10,Wednesday,4120,393,1442.0,1066.0,745.0,3630.0,490,145503,113438,77388,4,Yes,2015,6,2,161,24,2,0,2,1,0.0408,4419.0,3837.0,4120.0,3818.0,0,0,1,0
2015-06-11,Thursday,12000,581,1539.0,1257.0,909.0,4286.0,7714,180520,140210,97194,64,No,2015,6,3,162,24,2,0,3,0,0.6428,4449.0,3911.0,490.0,3630.0,1,0,1,0
2015-06-12,Friday,7714,556,1502.0,1251.0,681.0,3990.0,3724,162548,125391,92732,31,No,2015,6,4,163,24,2,0,4,0,0.3103,4354.0,3969.0,7714.0,4286.0,2,0,1,0
2015-06-13,Saturday,3724,622,2211.0,1687.0,979.0,5499.0,0,251681,162100,137023,1,Yes,2015,6,5,164,24,2,1,5,1,0.0,4337.0,4592.0,3724.0,3990.0,0,0,1,0
2015-06-14,Sunday,12000,568,1849.0,1433.0,1041.0,4891.0,7109,232746,160430,123518,59,No,2015,6,6,165,24,2,1,6,0,0.5924,4311.0,4793.0,0.0,5499.0,1,0,1,0
2015-06-15,Monday,7109,431,1325.0,1235.0,793.0,3784.0,3325,176821,112092,88007,27,No,2015,6,0,166,25,2,0,0,0,0.2771,4271.0,4725.0,7109.0,4891.0,2,0,1,0
2015-06-16,Tuesday,3325,437,1476.0,1095.0,980.0,3988.0,0,166002,111461,81107,1,Yes,2015,6,1,167,25,2,0,1,1,0.0,4295.0,4221.0,3325.0,3784.0,0,0,1,0
2015-06-17,Wednesday,12000,435,1419.0,1181.0,999.0,4034.0,7966,175947,127241,76248,66,No,2015,6,2,168,25,2,0,2,0,0.6638,4353.0,3935.0,0.0,3988.0,1,0,1,0
2015-06-18,Thursday,7966,537,1524.0,1106.0,719.0,3886.0,4080,153616,109703,78016,34,No,2015,6,3,169,25,2,0,3,0,0.34,4296.0,3969.0,7966.0,4034.0,2,0,1,0
2015-06-19,Friday,4080,503,1767.0,1341.0,899.0,4510.0,0,183058,153908,97705,1,Yes,2015,6,4,170,25,2,0,4,1,0.0,4370.0,4143.0,4080.0,3886.0,0,0,1,0
2015-06-20,Saturday,12000,541,1914.0,1490.0,1145.0,5090.0,6910,232095,144440,120451,57,No,2015,6,5,171,25,2,1,5,0,0.5758,4312.0,4495.0,0.0,4510.0,1,0,1,0
2015-06-21,Sunday,6910,492,1815.0,1285.0,860.0,4452.0,2458,202648,129202,97313,20,No,2015,6,6,172,25,2,1,6,0,0.2048,4249.0,4684.0,6910.0,5090.0,2,0,1,0
2015-06-22,Monday,2458,556,1443.0,1165.0,816.0,3980.0,0,175511,125638,73896,1,Yes,2015,6,0,173,26,2,0,0,1,0.0,4277.0,4507.0,2458.0,4452.0,0,0,1,0
2015-06-23,Tuesday,12000,532,1569.0,1191.0,1034.0,4326.0,7674,190411,137576,94786,63,No,2015,6,1,174,26,2,0,1,0,0.6395,4325.0,4253.0,0.0,3980.0,1,0,1,0
2015-06-24,Wednesday,7674,393,1312.76,1055.0,636.0,3480.52,4316,135347,111619,84496,35,No,2015,6,2,175,26,2,0,2,0,0.3597,4229.0,3888.0,7674.0,4326.0,2,0,1,0
2015-06-25,Thursday,4316,453,1380.0,1053.0,865.0,3751.0,565,163891,106066,89188,4,Yes,2015,6,3,176,26,2,0,3,1,0.0471,4210.0,3812.0,4316.0,3358.0,0,0,1,0
2015-06-26,Friday,12000,461,1434.0,1115.0,1011.0,4021.0,7979,175254,107140,78806,66,No,2015,6,4,177,26,2,0,4,0,0.6649,4140.0,3710.0,565.0,3751.0,1,0,1,0
2015-06-27,Saturday,7979,641,1816.0,1595.0,1026.0,5078.0,2901,210424,162535,116325,24,No,2015,6,5,178,26,2,1,5,0,0.2418,4138.0,4283.0,7979.0,4021.0,2,0,1,0
2015-06-28,Sunday,2901,661,1985.0,1468.0,851.0,4965.0,0,198829,166574,96183,1,Yes,2015,6,6,179,26,2,1,6,1,0.0,4211.0,4688.0,2901.0,5078.0,0,0,1,0
2015-06-29,Monday,12000,494,1694.0,1273.0,678.0,4139.0,7861,182169,146532,82420,65,No,2015,6,0,180,27,2,0,0,0,0.6551,4234.0,4727.0,0.0,4965.0,1,0,1,0
2015-06-30,Tuesday,7861,470,1319.0,1081.0,844.0,3714.0,4147,151660,110162,94367,34,No,2015,6,1,181,27,2,0,1,0,0.3456,4147.0,4273.0,7861.0,4139.0,2,0,1,0
2015-07-01,Wednesday,4147,464,1449.0,1218.0,756.0,3887.0,260,172848,134712,94449,2,Yes,2015,7,2,182,27,3,0,2,1,0.0217,4222.0,3913.0,4147.0,3714.0,0,0,1,0
2015-07-02,Thursday,12000,460,1457.0,1269.0,726.0,3912.0,8088,170854,127317,70149,67,No,2015,7,3,183,27,3,0,3,0,0.674,4245.0,3838.0,260.0,3887.0,1,0,1,0
2015-07-03,Friday,8088,536,1574.0,1219.0,858.0,4187.0,3901,176907,135188,76730,32,No,2015,7,4,184,27,3,0,4,0,0.3251,4269.0,3995.0,8088.0,3912.0,2,0,1,0
2015-07-04,Saturday,3901,521,1998.0,1432.0,1008.0,4959.0,0,218042,171361,113002,1,Yes,2015,7,5,185,27,3,1,5,1,0.0,4252.0,4353.0,3901.0,4187.0,0,0,1,0
2015-07-05,Sunday,12000,511,1965.0,1626.0,908.0,5010.0,6990,204128,146262,109563,58,No,2015,7,6,186,27,3,1,6,0,0.5825,4258.0,4719.0,0.0,4959.0,1,0,1,0
2015-07-06,Monday,6990,529,1512.0,1064.0,836.0,3941.0,3049,178212,114808,89859,25,No,2015,7,0,187,28,3,0,0,0,0.2541,4230.0,4637.0,6990.0,5010.0,2,0,1,0
2015-07-07,Tuesday,3049,393,1335.0,1213.0,821.0,3752.0,0,159570,131204,73243,1,Yes,2015,7,1,188,28,3,0,1,1,0.0,4235.0,4234.0,3049.0,3941.0,0,0,1,0
2015-07-08,Wednesday,12000,460,1458.0,1109.0,600.64,3622.0,8378,155453,120987,64371,69,No,2015,7,2,189,28,3,0,2,0,0.6982,4198.0,3772.0,0.0,3752.0,1,0,1,0
2015-07-09,Thursday,8378,530,1590.0,1295.0,659.0,4074.0,4304,179946,135962,77210,35,No,2015,7,3,190,28,3,0,3,0,0.3587,4221.0,3816.0,8378.0,3622.0,2,0,1,0
2015-07-10,Friday,4304,430,1489.0,1321.0,828.0,4068.0,236,177603,131961,73016,1,Yes,2015,7,4,191,28,3,0,4,1,0.0197,4204.0,3921.0,4304.0,4074.0,0,0,1,0
2015-07-11,Saturday,12000,653,1963.0,1573.0,1067.0,5256.0,6744,219241,170591,97802,56,No,2015,7,5,192,28,3,1,5,0,0.562,4246.0,4466.0,236.0,4068.0,1,0,1,0
2015-07-12,Sunday,6744,574,1950.0,1416.0,1055.0,4995.0,1749,220667,158975,124975,14,Yes,2015,7,6,193,28,3,1,6,1,0.1458,4244.0,4773.0,6744.0,5256.0,0,0,1,0
2015-07-13,Monday,12000,463,1388.0,1250.0,830.0,3931.0,8069,170916,120774,84127,67,No,2015,7,0,194,29,3,0,0,0,0.6724,4243.0,4727.0,1749.0,4995.0,1,0,1,0
2015-07-14,Tuesday,8069,563,1639.0,1158.0,820.0,4180.0,3889,174230,130850,99866,32,No,2015,7,1,195,29,3,0,1,0,0.3241,4304.0,4369.0,8069.0,3931.0,2,0,1,0
2015-07-15,Wednesday,3889,420,1509.0,1247.0,906.0,4082.0,0,158758,121809,89727,1,Yes,2015,7,2,196,29,3,0,2,1,0.0,4369.0,4064.0,3889.0,4180.0,0,0,1,0
2015-07-16,Thursday,12000,545,1557.0,1176.0,848.0,4126.0,7874,188280,118862,89806,65,No,2015,7,3,197,29,3,0,3,0,0.6562,4377.0,4129.0,0.0,4082.0,1,0,1,0
2015-07-17,Friday,7874,554,1782.0,1543.0,1059.0,4938.0,2936,222021,146559,121614,24,No,2015,7,4,198,29,3,0,4,0,0.2447,4501.0,4382.0,7874.0,4126.0,2,0,1,0
2015-07-18,Saturday,2936,673,2024.0,1527.0,810.0,5034.0,0,226041,155858,128717,1,Yes,2015,7,5,199,29,3,1,5,1,0.0,4469.0,4699.0,2936.0,4938.0,0,0,1,0
2015-07-19,Sunday,12000,585,1896.0,1333.0,1010.0,4824.0,7176,212246,170448,110349,59,No,2015,7,6,200,29,3,1,6,0,0.598,4445.0,4932.0,0.0,5034.0,1,0,1,0
2015-07-20,Monday,7176,524,1479.0,1323.0,807.0,4133.0,3043,180820,118551,97705,25,No,2015,7,0,201,30,3,0,0,0,0.2536,4474.0,4664.0,7176.0,4824.0,2,0,1,0
2015-07-21,Tuesday,3043,417,1423.0,1123.0,1065.0,4028.0,0,177839,123194,101799,1,Yes,2015,7,1,202,30,3,0,1,1,0.0,4452.0,4328.0,3043.0,4133.0,0,0,1,0
2015-07-22,Wednesday,12000,614,1732.0,1334.0,819.0,4499.0,7501,198281,151713,114439,62,No,2015,7,2,203,30,3,0,2,0,0.6251,4512.0,4220.0,0.0,4028.0,1,0,1,0
2015-07-23,Thursday,7501,575,1659.0,1230.0,696.0,4160.0,3341,177461,126312,90335,27,No,2015,7,3,204,30,3,0,3,0,0.2784,4517.0,4229.0,7501.0,4499.0,2,0,1,0
2015-07-24,Friday,3341,574,2089.0,1511.0,943.0,5117.0,0,231106,169151,103442,1,Yes,2015,7,4,205,30,3,0,4,1,0.0,4542.0,4592.0,3341.0,4160.0,0,0,1,0
2015-07-25,Saturday,12000,583,1916.0,1667.0,1176.0,5342.0,6658,222731,170785,106108,55,No,2015,7,5,206,30,3,1,5,0,0.5548,4586.0,4873.0,0.0,5117.0,1,0,1,0
2015-07-26,Sunday,6658,635,2108.0,1536.0,1021.0,5300.0,1358,219357,145888,120176,11,Yes,2015,7,6,207,30,3,1,6,1,0.1132,4654.0,5253.0,6658.0,5342.0,0,0,1,0
2015-07-27,Monday,12000,518,1345.0,1112.0,791.0,3766.0,8234,171182,124623,74631,68,No,2015,7,0,208,31,3,0,0,0,0.6862,4602.0,4803.0,1358.0,5300.0,1,0,1,0
2015-07-28,Tuesday,8234,605,1624.0,1304.0,972.0,4505.0,3729,196364,134088,106852,31,No,2015,7,1,209,31,3,0,1,0,0.3108,4670.0,4524.0,8234.0,3766.0,2,0,1,0
2015-07-29,Wednesday,3729,454,1349.0,1135.0,821.0,3759.0,0,162759,123291,78246,1,Yes,2015,7,2,210,31,3,0,2,1,0.0,4564.0,4010.0,3729.0,4505.0,0,0,1,0
2015-07-30,Thursday,12000,538,1591.0,1337.0,906.0,4372.0,7628,190746,133453,104725,63,No,2015,7,3,211,31,3,0,3,0,0.6357,4594.0,4212.0,0.0,3759.0,1,0,1,0
2015-07-31,Friday,7628,430,1594.0,1307.0,876.0,4207.0,3421,187429,132233,107030,28,No,2015,7,4,212,31,3,0,4,0,0.2851,4464.0,4113.0,7628.0,4372.0,2,0,1,0
2015-08-01,Saturday,3421,726,2083.0,1750.0,883.0,5442.0,0,237765,165913,119130,1,Yes,2015,8,5,213,31,3,1,5,1,0.0,4479.0,4674.0,3421.0,4207.0,0,0,1,0
2015-08-02,Sunday,12000,540,1950.0,1538.0,1095.0,5123.0,6877,222810,168672,98291,57,No,2015,8,6,214,31,3,1,6,0,0.5731,4453.0,4924.0,0.0,5442.0,1,0,1,0
2015-08-03,Monday,6877,395,1389.0,1053.0,772.0,3609.0,3268,156441,110412,91561,27,No,2015,8,0,215,32,3,0,0,0,0.2723,4431.0,4725.0,6877.0,5123.0,2,0,1,0
2015-08-04,Tuesday,3268,451,1437.0,1338.0,865.0,4091.0,0,163450,136125,72915,1,Yes,2015,8,1,216,32,3,0,1,1,0.0,4372.0,4274.0,3268.0,3609.0,0,0,1,0
2015-08-05,Wednesday,12000,419,1439.0,1119.0,1052.0,4029.0,7971,175004,120949,86844,66,No,2015,8,2,217,32,3,0,2,0,0.6642,4410.0,3910.0,0.0,4091.0,1,0,1,0
2015-08-06,Thursday,7971,571,1466.0,1337.0,777.0,4151.0,3820,191385,118365,98945,31,No,2015,8,3,218,32,3,0,3,0,0.3183,4379.0,4090.0,7971.0,4029.0,2,0,1,0
2015-08-07,Friday,3820,453,1577.0,1416.0,959.0,4405.0,0,188982,125805,98128,1,Yes,2015,8,4,219,32,3,0,4,1,0.0,4407.0,4195.0,3820.0,4151.0,0,0,1,0
2015-08-08,Saturday,12000,542,1876.0,1556.0,985.0,4959.0,7041,206369,141717,108151,58,No,2015,8,5,220,32,3,1,5,0,0.5868,4338.0,4505.0,0.0,4405.0,1,0,1,0
2015-08-09,Sunday,7041,619,1716.0,1483.0,938.0,4756.0,2285,201633,141000,87257,19,No,2015,8,6,221,32,3,1,6,0,0.1904,4286.0,4707.0,7041.0,4959.0,2,0,1,0
